old                                      new
1d1f0b1b1840b8e7cfd55bba9bacdc610ac054e1 66306c11b6dccae47e5043460229647f170fd8e7
1d22f8aac11b4082da0f9011e0dedfd893a6ca0f 5fd121a14e2dd46ef10f9a8ef7ebf17d7d06574a
1d33c67ca653229acca2c25186535b09ef24ef5f 52ee66f2f3d4c5f197577f804036b3d7b353efc6
1d84be3f219637de7d5feb25e3560f314b5ab17a a13586b0269a755c529c4136da362dcbe162f56d
1e1f40c6b681438adeefd6e215468c94f38e1afb bd7aa50c4d67f2d8d6aaed0209737ce0498b7820
1f1128740e434845191f54e0eda2bfffc5b6b59f 21b7f78947952a32e8a9ca361257b38b4b1935ad
1f4a1f8340a1cbd765d276e064dd0000b80aeac2 001e9414dbff85a8580f159b1265eb6a69ef806c
20b71c500a7fa56b163426b0c8add75182255526 14b534f0a56ddd1085a592d0c86143fb85ed6f99
20e59267f6710a8c411f06d26e5a141473075b31 3388ea1097958473efa599a4af482c4f4bc8d558
21983fe0cf3debe35b413e07e2f8b5d992932ae0 92499526107dff5930a51859e260a77852888c2f
21ac2bb9484e9524f9599df070a9c2d83f5cb34b 04e019c3ea5f16ee645b56357804ca80a5d1fedb
21e15c437e91614db7d0ab7c92e6d20b187b6935 a91e7d5ee26f68ea42aa72a233e8161f9b45df9c
21f7ad1fdcdab7741dda1d4ff55dafa4d2cd1cf9 f3df426ae28faa038964c09ad387e2e091522c73
220c5bd2e82709de12e96dba738a8517c0ac5d30 4d71c5304437e783a1ead08daaf7b4eb883b4558
2253421f3b90419c7f4df83cb7271e76788b8e78 7cbb822d0c69e693defe351a9b1d776e05220726
240f7e0ec950469198d47e68e523a7477703f116 481c3198ff23bbe675829493c2d899610ca6f38d
242f8ac8a93b0827864d995c30078f3d32a8be94 e7b9a8ece4890bd17a36ac68504b3994b9891dbb
24a77cba0d92317af803228e480eb60ec4b382a3 1884106f8ce7c08641342c55c5f20366090797ba
24feed5b999982b4f9e973a843c473ada391da4a f6ecdbd61f1ef3f303cc84c3538f7f2f89a5b79e
252932e55c5e2456b7dd34cb5a6b7ce9611b4719 77feed84cd7f4bb6f7c7bb292b534e60ed751b89
259154c1d6df58f4b139f2bc6d317578e6ef671f 63cc3cf8169fceacfd7bb1b8dc03c6c0146fa6bf
262201f8383e2c74db37ab08941f23f15b48dd05 0c9379d59faca56b7b83108d6e894e6b6a6217a9
274970ffc24c900f027d380543817683eb29ec98 75d539ad2a47e00b168a6eea9de8e8e77b17ed30
287941bcf126878993863352b6453da4a5c0835f 47df19abe0434da81caaf0a7305e637512cae4b6
28dd8a10511f5b9906cc4fdf3f379bfa946c4acb 434c5a12938a12d3fd777b75438d2799c3a8595b
29660c118808f1547a435a7c1daac951937e0d86 6aae11e9de751e41fc3818d0f1929ac7ee601411
296f05c57b04b44f5ad386d2f6c754922985e65e 96fdf16764ef429cfd21c226b8555f2d124821ce
29e751af6f26428699395060ff0bc7dc11ea9d1e bb0b28cd113ce746cf639edf32a471b48a6147b2
29fb99c738600319a5225c999aa09790786e864b 51505e3561f0ad10a9046bf401f840e4d2752c57
2a04350b38ebbb63431d7f025a7dbac7cc2cb9c6 0617c4646b96e8be1dfe3a435c44de58da4633bc
2ac8753ebaecb2942c4d716348c16f29c1696f68 3d181ac24cc3213f60b2245a9585479846e46be3
2cba8fc79f367f45ebd2a2cef76bcc8d8bf04adf 6591fbc79b954398fab9f58ae4cd4435cf25ecce
2cdebc61a70472ab02e56b8c7dd3704bcba8efe9 fd02eb292c4add09afe5ced35073ac9893d5b6a0
2d73096b5f502da729ec1394d7cf7bd6f173bf1a cbc7ddc71c9b148f8d4be908a7d95c342da49fae
2d97f5f566891c27776dc74804bad3923831032b 1b51d81acd2f2117f88a308afef836a7c101a466
2e2b8de4008fa718e37e1da06725d1f060129bfc a870847822da5ce444e4c6bd0cb53848c8b5dd9a
2e31d106597880039d5ab10a2d01637e3f06ad82 91df7dd879607271ec87ece6b1bb5d93a6598753
2e33ddbfcb5d55239fd4675e9a7c6b77ce8ad5ea 9fe6c059f7d8c4f898305ccaf9918f0414536b5a
2e940ac2b3067a52af8487cb10b0b2faf069a00c 833f34c692822a7c2ee036482b20465d17b55e7f
2edf17dd77216332a3ec71b57787173358756e69 96a75576af8e316fa14013a92dfe3802e4bdb015
2ee55a67125d15650ae4f32ad7332cd8cc71ce30 226cd18600c27fae819cea16b01706e5b2b6fa10
2f84ab43d571d4720172f328adae1e640aae6929 d794f4cdde393b15fe3e85d8c9553dcaa0d70737
306c1c1772be710a3d61d91da39b86ea84e4c89f 641cde5adf9714f7189150942ef475ac27089dbf
30b5afeffe99637017cb81a51c45434a39ec37d5 c338f998d9636ef3be880f9d690f1ad7ac049717
30d1069e0efadbdb2df69e0efa7f58b7618f7b3a 43aadca649dc4131ebe1cb11c44c6b350842400f
30eaa7bdfb304146fac9d8df29f52334be166835 b060fff45ae4299da56c3a9bc9b30a4951bab796
317115d531fb683e1e7247dcc08f1e57d1f2dd2e 54ba0caee53f94f73d9d8c4d1be0b67df21ed213
319648f557b715bc8bd9b422a16b1b0447ebc544 f42c7d776e0dfee2fef62d50d33d187ce0a92b7e
31fdc088d23b66645392276a56a8beb1795906fc 771a37b7d496c22489476d669a5df5a75496df26
3213e1e9a63b3ccc27270cb37904cdb21c8f9845 fcbad85e397c697b6848e670c07b9aed1757a929
339d87b96d5648c8466584bf4877109f75a32499 3ef5d84a6eb02a92ddb05fecb4ea7701ee599841
33c6789f8118d4c7db4feef76dc17a40da4a60f7 02c2653dca32b01a291b9bc1efc0d79b49f8d5f2
33cf695dc9ee5127d252786a90bf654875f14366 0e1486091e3d97604b96f9b6c53477882b17b946
3400fd7279d2a741ba47eb72acd61100f4e03fdf 2182e5a3a1996ece49a2b4605d94ef9ce3f06df3
343342bb9b24fbdb5579439a684909a2432160a0 111abee5302c5c26789b349edaaca8d9a386c3df
343c7e55efe5541e6e60d5c86259433fc20f4373 3afce690544533b64feaf44fa7031dbd710fb6d7
35662997c8c0c45dd06daa954c90a0a3d08f4ae0 8ae2107e3841595e6d6eaa5635f994278660b033
35c5e109712fcb7473ec1952d3f8788a99a56be9 69a3816231d1c1d86d8e6eebf91b31b3a7899ab1
35d53eaefe716225140fc8b950ad6ac0cb6b26c4 f23a07af83630964fad3b4c477bb838a2dcc3446
35e1fddf720c68f5c7d20ff3b33733cb7fe6a997 65c4373a0c9ab05545d4ad962fadd73fb23960e8
3615733695ac3ba10bc1558888df44d732c7d835 fdf13283dc34f0936c8481d0a2eef3236d716081
36364db8114f4fc2e18dd6f5863695d2fe2c504b 0e7a2580847618bfe82c7e6a525c1bee8a81f4a9
371c47b107cbef463b742ccfde7b7d4db71cecd1 978259d5f121ed682958a9aa06a9e159e3cbee7b
37f51c4a88eba9e3668d056bf9f8839541693137 bfd536e703b7c806ad2cb51b73572730390763e6
37f6cafaef328bede417c023b523cb38b7db8a02 662a6c2c1719a27773314d26fd3e75ba683f069c
3932237eb9257281adb65c102991d4dc4bb3d496 50f499f110ee39e4f5daabfc29a7b0cb12b14ba2
39e58bf1e07566a9bebcd3a9f1763d2f45649a5a c749abec339990a5cfafa590a5edba7a855cdcba
3afa7a18dfb445405ab1ba3514fa66ef672699f6 b0d7691feefa0f8f44760b81bd5c0bc47c7b4bb5
3b5bc4d8e46b5e659d95cf7bbaa5eef6b8807b41 72de494b0fcb960c3c004b90db10c1aa2ab27ff1
3b6ebdd3d2ae09722ebaf44713d4f059b1e9a6c9 fa08e30555da7b4c084130b61565ecf4bd8bcde3
3c008989333c89364e24a42ca421f34dd07e1d3a 9c693dec77ae2119332406eae706660c555f9788
3c65b02e12ab61a2edc26477719675b001c225f8 2ac5622d4f20224953a3d30e139ce1b3720f0937
3d2dbcdfd3fcdcf8c7f3677c9e66d71445a34af9 c9ec9daf2e940c639c8d40bae1a2ed31808f27fa
3d3484b8ab1f78f42e497035db057ecff1ce9f9e 459f2a8b6277322204797bcf176d6417f124f394
3d91df81d91a28d9ec691a750bea56128a50b96a 3c830b20d9aeb00dd9c64833eecc76b9811803c2
3e28bcffd8eb81f6abd501e081861d4cd9bb2860 ab7511836234b346a7a1a449bbf08848ce3befd6
3ecb00ce7b44046601a6894a9bb8f7893b400c8d bb8a74d8117d223db50cfa139fb3c3b09b01b5c8
3f38448f5ee3282d7c70303113e44e45e91a7a1a 225b5cff199b4bfeed0b1488a92a5c0a85f53ce5
3fb3702b735b32ebb3a41f7196b7c748d27c298d c01fbc264e0a4807b4aef84b3864b74aadc728b5
3fb87a8e14e78319676a4ff52ea8f9b15c7768ab 582f72f67abd1ad6f0d3a9e549bde526b4ab008e
3fcff4576c08ccda5298bf927cb3ade1484b1e02 33aa5a19d40040078639a7ac879db8e6a50f5c5b
3fe6a26aadd065c442d9733406e52ba4ca41d5e9 0a7a135c32bce3da9312f92a43bd322e7d9e01bf
40682779443cb46519e6474fcca8887181958cfa 6a5518ea5732bb206091deec8f75bf7cb1a32a3c
417f903c3c7d6a4a276a6a92df4547a7251379f8 851cd6b6c0c24b2ba63799c39f9e92b87238916a
424500b7dbebf778e17e75b0c98932aaec08bed9 4c014f5fd7ee99d26e0fe073513d576b86631bd2
429d3e46596871d6fd07b8f624a333388f7459f8 ebd15538fd61f6028d8158982d6f26737f81bef7
4330b066fc3046d928a88c7fd2c360512ebfb3af 401ad6e47d2d5e5d9e021dc222db9e7f8aad3e80
444e8e72fbe37acd980107ee46dbbccf2d8f9150 36935cf9857f16a9a40a3a651938de47800053de
44bfd677290cc9b4c226eecf12e092c13c96cc6a 08c876d9bdfc6d9686c205afe1b7030e786083ee
4519413fc6f0ba45861920d8d91470776bed5f2c 93a90d6a6fdddc3e373ad0142e0f41719f5667ac
4525dfb0513fdac19706400f6ce6cadf26372892 527ff3acf6c5b2a79edfb940f652d8ef7812917a
458e893ae5bb4a969cd04061e5bb60a7bc7c2e3c d4dcab186c62a33d16d6e94d2484d3624447630e
45bf1bcc93b4d1bdba36f8d36cd67ac7499dd874 41cb9ffa2cc703a4700282277fc6697f08ce5692
45c6a2d8549eb4c588a1bef5f87aba5a512b48b8 1c059572490bc486ecb107e840aa3dbad85c825f
460a5e4f9f09cde6b2c61564a05257f2958cc1a1 9cbf79d11a0d2e6c98a1edfff41ab1adafa86340
470bd63e482eddc13d9f4839a73b06e9a311d29a 7eb29b4454f65a2df6a05d7f8fcbed0ffd157b3b
4722e509f12924341505e9ee16cdbed3c244d525 339a9d40507a102063e127608a1f541c27de379d
480935ef2beba50e639e7b846c88407d9b999cf7 603e7dd02eaabb16fb325b4572b7f8b4cbdf7118
4870c876b06067a608e45c19799615a4cc0c9e0e 726cdff6f820348ef295547c793b2d111b2c261e
48f65579ea8c47261de69fb14e57b13375cf0c31 2e80128fe403d257cdc46f790f9d950fe1defce8
4932e1dea8e48ef179925c486434f5fd3cc3f8c7 af4e125015e2a169f996f6490d3ce90de6b87edf
49ba71b8916bca56afdae0ffac1170f9f3dfdeca 3d8e0799bee03be6b8a3dc75607fa01ff194d3ab
49c3fd37b2a798ea30e5e61ac66f8bcb4a62f38a a932f5c5b120a43fa1bff94ad9bfa71b1d2a6004
49d60b4e5ff7be90fc22d999641e2b2ad9b93a9b 7576df8bf9a5806b5168b86ae732a18ab0e90702
49d7b8d3cf2fb61629466a2902f2ad65566d6dbb 52e9d83c786b70d34b22b044089ebd81b0dc4ac5
49f29a07b1b7f62dff9429ed59b0793284a0da9a eff0f5b3da6b45fbd8155ba2b30fd77e60ef7318
4a364db8e1cc6ff7a757e3529a62999e6a41f301 c88e5832cd05e73ef5ffd8d8555646e3c045accf
4b7d00e57dd7fb5ceb7cf1cbe0137f6755276707 2f1e09bc441b3960461e50fb88c4ac4ffe303123
4c867351abc7aaceaff371872912c45694d94fbb aa017b55887ff77a54ddc4bb2664d14afd145f37
4d0eac20715c01b66b9ccdd407d50e58fe025c90 20888ffcba1466e8528c842111f5389f1e35e963
4d6793cb6a5a70517345ba26074767075a152076 17388da0567ce341ed06fa34765765bd5800623e
4e48335430d7e4f1ea29badb2653d8069e6007d5 847be7c12aeb917a13c0054665273499ec956491
4ed522aa63a124a27462e77f8c931d21055999ac ca7205a9672ced6b2bb5f580d3d896e6bfa6e4ed
4ed84df62e5d8f07b3ea94ba99423a19257ad62a b448174a933254c5fcd9e562866d6f06e293ee32
4f4c19b3979db142934ef422f32015d7505b99d0 e34a9c6669fa010f0bb4637269bef6536efff7fb
4f7c47649e93bda90937a2f038054bde3f53f642 c99c2a4655340f0a4be1044b28241ba9434ba46f
501d56473ccbde014c2910b6fb73660730e08d8d be8b7fb9eeec70a4fb73be6bcf5b44913af3856b
50fc4a97d6cdb4823d7b72eee6bb2570fedf5679 ce52fc273a6e7ae64ee650c71fd4028aee7eae77
51685679aad08139be727911fcb14a04c2dd8e14 27c794dc177fc822291c9a53ecc171591a2f4fc2
5266756a721dc529d4b68089e9f93f8970f54648 a1331f1b366d6f50eea8e271c62bd5564d4c85b5
52b0bb7dbf96ea9ff13a5d4012e60be097d239ae b4c12e468b9dfc9b853356f4ae00f5c012ec78b1
54548ff0f7c33331e8c8279e890a1c441685a964 a3408dc5845a80ed154b09d8a5c4bca71bb44963
54565ab43feb032f5d6005bb31a9f48bd1b2d08a 78b3678210b44b5a8ddc0b525e0a67599995444b
5497d69ded80ec6f229c6a46ba08816b789a6278 9981b7ac70a1cd40bd561ad929f745ce567dc3bb
54e467611533648d2abcb3744a17a499e8363aa1 e5bb54a444cfd9b2b075bc78b837fcef0384b067
5503430962b51320f41b2ad4552b7a35d2ed892a 3c1749ce36ae2b0bd7a85e337f2ff1b8ea076a4b
552d75c05455aa7610c30586506e6a6f1aa3b5c7 f1e4825cf774ded8fd6d73b200c41a6e1c01b9c5
55dc899593928b55e15ccef0130f40d479db6c7b 882e6f83a9cd74f2e670b1fccf23ac4cceefcba8
566817274c2baff35de72677f5192c6e42384a86 18bc3f193ee9d8226c8df8022422a36868dc7532
57675cbf60ef94ce8e9005782de38dde5d9f9488 b186d407024c30e5c228b8297f1108fd568afcfd
58835acc5daa00b93fc13eb41d235fde41a484b6 fc6b6ab091d3fa6b69048208a6df52df8e108a66
58b67cc8292e5d5fb884dfd92dd45d28d9af1615 cc8c22b053af8efd9154c1b2704c546ca5a00719
58f798103d4907d8bd76f91cc98b8c04eb8116f0 66ed28ab780daeb6f34f738f03e1ba3e204a2e4b
5902f1bcc7d492617c9326a041ef3e12dfb10734 78b9e138c3ec3cf188395793c384c75077648605
598f1ab3e16103e7dde820c6753a3c6b6c95a242 7b320104d89986f851c5490e9567b3113ee83c17
59d878ab5a65fe0f472ae87354dd1587940dfb97 d42c1207a957d2133e42e3d061220ae17aa7bb88
5ad6d09c68946578bc0e9cbef1aa5c09602b6342 6c3b502290ac2895d6e1978695a1b8dbfb4a33f7
5b2043e9e699eb3de80e000e3b9bae2b4b57e39e ae2934597b14128b35df00b6cc5e60fecdf738bb
5b2abd1f4ffeb44132b296cbc507e965992e6b70 18cba0881c029fbacde739f18d714ea1e1cd33ff
5c0d7f42a4c5083770f63983374fe5dfaaacde58 16f2cabd23cf58dbbcda55fcd888791c5f6cb058
5c3c8f3c5d0901adf26f96d1627a3dac43cb9168 cfd7a335c86e6c22bed3f982278753842ab01175
5c41b0948ea3618c792298f7451abc4c7a218ca9 642b3b74c6d9554904d8a9205d4304c6de9b4ac1
5c72b3f1523317bff2a62c5e72a3d63fbc3fe358 0a160cc24eee717fc85f0685029f80c86a591ba7
5c7c64fdda2ddcc7914d4e801fcd1cb515b865ae 6d89c3141bdd566ab79250537a49004040e715cb
5e2626e5823d21ae0b5a3d598ac3f64dfb044f34 e179bd9288e3e51c7e25c001e31a27eb9fdb7d01
5e4b79cc733f61646bad191e3bc059e3e299ed6d c27833413c0ca0b76dd0be6861be85e992c4b539
5e705b4a922960c1d6aa80b7c942bd6cbea5f63d 278d17a310c1cab9f22b363cd72bd6642b1e8469
5f6ea753b77d488e1e25ea09da26ce6dbe309f00 7ff3d26dde6640fead51ae050b37b188bb9ebab0
5f8a54e3b95dcdd6c32d54583eea44dda03c50e4 4bc702b4bb23efd5f52e8c93a66615eb765d2dc1
5fcc86fe310286b66b0d46d00eddd3ee449d9ce8 7ac69cbe0abc120e7e481d2c29b88c11d9639db3
60565bfccc8381050cfbcc422619fdd972c65b26 37d8db79e8d95cbe538e8f1f7d1ff167e34baf84
6070bf117c783ec75f89e6413b69dde62863dcf3 7b4b6fdd5b0e3eaf1e0a8758437515f49501f6dc
6080c0597fc72e166fd4b68f656b76b4a6f390dc 89e0f76371fd70a3d6aa5989c23b4ff34880eaa2
60b9cf202aebff7b0df068227f83208b466c95d4 93733c341f2a5280d676163919f763f598be021c
60dfd6ba78f73194f9dfeaff67cc86df0ac9d432 784bb0f13598f4dc402dd79f87d75993c7b2d66d
611cf7e7423715f4725e597d38a85427b45bd92b 05cfa0900198ace83ef695d3994cc67a6f07922e
6130e394dbf8b41c222ad575ae786170123820b6 4e65146a6ebd9c4c0c6cf89278bca73a3409a56b
61c9b0522ad877960bb8526920201a292c1d52a7 ad97c7c5e19c7acd6ae1104d58592804182b23ab
62833b36ed3fb144d6e088bdb8e66042b08d8cf2 968fb1a0cd972b840984e4de77959d4c719a1f49
62d4f644a82bffe97dff454866817de72d55dd0b 240554a90c378702dd7901ad54157f3d1bfffea2
62f16964aabea0fccfed52d6af0012e86e21b206 77eb76f66b7db111b36a6a05b153a5e04c1d0a32
63119f14c4b7cd15b97e024528a13b4579a4c216 731f8a7ab80cb434d452e8c590cb8e67abc649e9
63863bd2e6b607838d73856c275a27c7ef8a6b97 f0f797afe3eda9a468987378dabf325dc517fef9
63d24a421a4d08b8ae991c416ac4c93313f6e52c 80207034c5774b8cce3279b617e94e56aa3f8326
6401faffdf5c0d2258d8f616c13318e96077d68f f0b00db66cca868f77c7e8a31428df73e774ed98
643bb756f39035967ead6f4d99bc0a2752bc45d0 d775b6b419b28770baa7019c08408d572e4a160e
645965519b48f329601a42c9e4bce9fee859c49d b3d1ea08c21100c9c6d80fe24c9b21833fca571b
64ac6927e3912ec1850467f189aca4f6def07161 1575f9823d6da7ba3d09aee40abc12dadc0de467
64b5ca67ddb35638441d90eb29d70a9bfc9b5636 853ec423c49440442049a17a87fbd47cbf507ffb
64ef9a248756c299184e7fafa6114540c723a093 6867d939cc92f210af86c27e77ad49e24d7c0067
65d7a614afc3c4eccadadc61e207bebd9c7c8fb6 988693d8d249b020e7939a6f83ef5110116565b2
6712c60326ef634ddb7fca3596d39ed16aecddb7 2fadc058b244c6f1cb79b6e9254385c19c753cdc
67377e78df671feee962901c9ff41f96fd8e8262 afca05c56184258874f2d4334180eb7da78f1971
676058f04584d812ae9bd950a131508dc6b35eaa 881f00f731e5ed3f14e763ca701e8d6ac841e5aa
67f0df0a577f16f7ae8c136e1ef7c6feb44f46f2 101da23099d645f7b73360e5f032652f0c09e805
683df64a7ca902deb0d14e8c1ea9d7a612454496 39efcf622a42839613a720110a40a0c42525ac3b
